MSSV,MaMon,DiemHe10
SV01601,IT003,7.30
SV01601,PHY01,5.10
SV01602,MATH04,4.80
SV01602,IT009,4.60
SV01602,MATH03,4.50
SV01602,MATH02,3.70
SV01602,IT008,6.80
SV01602,IT001,2.20
SV01603,ENG01,8.90
SV01603,IT009,10.00
SV01603,ENG03,4.10
SV01603,IT001,2.10
SV01603,PHY02,7.00
SV01603,IT008,6.50
SV01603,IT003,5.70
SV01603,IT004,4.60
SV01603,ENG02,5.40
SV01604,IT003,4.50
SV01604,IT005,7.20
SV01604,ENG03,2.70
SV01604,MATH03,5.50
SV01604,IT001,3.20
SV01605,IT002,4.80
SV01605,IT004,10.00
SV01605,PHY02,3.80
SV01605,IT001,2.70
SV01605,MATH05,4.20
SV01605,ENG03,7.30
SV01605,IT008,4.90
SV01605,ENG02,3.90
SV01605,IT003,4.80
SV01605,ENG01,2.00
SV01606,ENG01,4.10
SV01606,PHY02,3.30
SV01606,IT009,6.90
SV01606,IT008,6.30
SV01606,IT010,4.40
SV01606,IT001,7.10
SV01606,ENG02,6.50
SV01606,ENG03,3.10
SV01606,MATH03,6.50
SV01607,IT004,10.00
SV01607,IT010,3.70
SV01607,MATH04,9.50
SV01607,IT009,3.90
SV01607,PHY01,5.40
SV01607,ENG02,9.70
SV01607,IT001,2.50
SV01608,IT009,9.70
SV01608,IT005,4.40
SV01608,MATH04,3.70
SV01608,PHY02,4.80
SV01608,IT001,5.40
SV01609,IT005,9.80
SV01609,IT006,5.10
SV01609,IT004,9.80
SV01609,MATH04,3.40
SV01609,MATH01,10.00
SV01609,ENG03,5.50
SV01609,ENG01,3.00
SV01610,IT005,5.40
SV01610,IT004,5.40
SV01610,MATH01,7.20
SV01610,IT010,4.20
SV01610,IT002,3.80
SV01610,PHY02,8.80
SV01610,IT001,4.60
SV01610,IT009,8.80
SV01610,ENG01,3.00
SV01611,IT001,3.00
SV01611,ENG02,5.40
SV01611,MATH03,2.30
SV01611,IT008,3.60
SV01611,MATH02,5.30
SV01612,PHY02,2.10
SV01612,MATH01,5.70
SV01612,MATH03,6.30
SV01612,IT008,7.30
SV01612,IT009,7.60
SV01612,MATH04,3.20
SV01612,ENG01,3.00
SV01612,IT005,5.30
SV01612,IT010,2.90
SV01612,IT002,9.10
SV01613,IT009,7.10
SV01613,MATH01,2.40
SV01613,ENG03,2.30
SV01613,IT008,3.90
SV01613,PHY02,3.90
SV01613,MATH02,9.80
SV01613,ENG01,4.50
SV01614,MATH03,6.90
SV01614,IT001,5.10
SV01614,IT005,5.20
SV01614,IT004,4.50
SV01614,IT007,9.00
SV01614,IT003,3.90
SV01615,IT007,9.60
SV01615,ENG02,3.80
SV01615,IT010,3.80
SV01615,ENG01,8.70
SV01615,IT004,5.20
SV01615,MATH02,6.30
SV01615,MATH03,5.80
SV01615,IT009,9.20
SV01615,ENG03,2.00
SV01616,ENG03,7.90
SV01616,MATH02,2.70
SV01616,IT010,9.00
SV01616,IT002,5.00
SV01616,MATH03,3.90
SV01616,IT005,2.10
SV01616,IT003,5.50
SV01616,IT004,2.70
SV01616,ENG02,4.10
SV01616,MATH04,7.20
SV01617,MATH04,4.90
SV01617,PHY02,7.50
SV01617,IT005,9.20
SV01617,IT008,7.30
SV01617,PHY01,4.90
SV01617,MATH02,6.30
SV01617,IT009,3.80
SV01617,IT007,2.10
SV01617,IT001,5.10
SV01618,MATH01,4.40
SV01618,ENG01,9.90
SV01618,IT005,3.90
SV01618,PHY01,6.90
SV01618,IT007,8.60
SV01619,IT002,7.30
SV01619,PHY01,6.30
SV01619,MATH02,8.30
SV01619,IT010,4.30
SV01619,IT001,8.20
SV01619,MATH05,4.10
SV01620,IT002,5.50
SV01620,IT007,8.90
SV01620,PHY01,7.00
SV01620,IT009,9.70
SV01620,IT001,8.80
SV01621,MATH02,5.40
SV01621,MATH01,7.80
SV01621,IT008,8.30
SV01621,MATH03,7.70
SV01621,IT003,5.30
SV01622,IT001,2.80
SV01622,IT003,7.00
SV01622,IT010,2.00
SV01622,MATH02,6.80
SV01622,ENG01,8.10
SV01622,IT004,9.50
SV01622,ENG02,3.50
SV01622,MATH04,6.50
SV01623,IT008,7.40
SV01623,IT010,4.90
SV01623,IT009,4.50
SV01623,MATH04,8.30
SV01623,IT005,3.20
SV01623,ENG02,7.60
SV01623,IT002,4.10
SV01623,IT003,9.30
SV01623,IT001,9.10
SV01624,PHY02,7.40
SV01624,IT005,4.30
SV01624,IT006,5.20
SV01624,IT001,3.80
SV01624,ENG03,5.70
SV01625,MATH02,2.80
SV01625,IT004,8.80
SV01625,IT010,2.20
SV01625,IT006,9.60
SV01625,IT003,7.40
SV01626,IT009,5.70
SV01626,PHY01,3.20
SV01626,MATH05,3.60
SV01626,ENG01,6.30
SV01626,IT005,2.30
SV01626,ENG03,2.00
SV01626,IT004,3.00
SV01627,IT003,3.40
SV01627,IT008,6.00
SV01627,ENG01,9.70
SV01627,IT009,9.40
SV01627,ENG03,4.90
SV01627,PHY01,3.70
SV01627,MATH04,7.00
SV01627,IT002,7.90
SV01627,MATH01,7.40
SV01627,IT010,5.40
SV01628,IT004,4.20
SV01628,ENG01,3.40
SV01628,PHY01,6.90
SV01628,IT009,6.50
SV01628,ENG02,6.40
SV01629,ENG01,8.50
SV01629,IT003,6.20
SV01629,IT007,5.40
SV01629,PHY01,6.10
SV01629,IT006,5.00
SV01629,IT008,8.90
SV01629,IT001,2.70
SV01629,MATH02,3.30
SV01630,MATH03,8.60
SV01630,IT010,2.50
SV01630,MATH01,5.90
SV01630,IT006,8.10
SV01630,IT008,9.90
SV01630,ENG02,2.60
SV01630,IT009,5.50
SV01631,IT006,9.80
SV01631,MATH04,2.30
SV01631,PHY02,8.00
SV01631,IT005,6.10
SV01631,IT010,5.00
SV01631,IT008,4.00
SV01631,MATH02,5.50
SV01631,ENG03,4.60
SV01631,IT003,2.50
SV01632,PHY02,9.20
SV01632,ENG03,4.30
SV01632,IT002,7.80
SV01632,ENG01,4.40
SV01632,MATH05,8.70
SV01633,IT010,6.30
SV01633,IT002,4.40
SV01633,MATH03,3.20
SV01633,IT005,4.30
SV01633,IT003,3.00
SV01633,ENG02,5.40
SV01633,MATH05,7.50
SV01633,IT009,3.60
SV01633,ENG03,2.60
SV01634,MATH04,9.20
SV01634,IT009,3.20
SV01634,MATH05,2.70
SV01634,ENG03,2.70
SV01634,IT010,5.60
SV01634,PHY01,3.00
SV01635,ENG03,3.70
SV01635,IT001,6.10
SV01635,MATH02,2.10
SV01635,IT005,2.20
SV01635,ENG02,6.60
SV01635,MATH04,6.20
SV01636,IT007,5.10
SV01636,ENG03,4.40
SV01636,IT009,7.20
SV01636,IT001,4.90
SV01636,ENG02,4.40
SV01636,MATH02,6.40
SV01636,IT005,6.90
SV01636,MATH04,9.60
SV01636,PHY02,2.60
SV01636,MATH03,7.60
SV01637,IT004,2.20
SV01637,PHY01,4.10
SV01637,MATH03,8.80
SV01637,ENG03,8.50
SV01637,ENG01,8.50
SV01637,MATH05,2.20
SV01637,IT005,3.70
SV01637,IT002,2.40
SV01637,IT008,5.30
SV01637,PHY02,4.30
SV01638,IT006,4.00
SV01638,IT010,5.20
SV01638,IT003,5.40
SV01638,IT001,9.20
SV01638,MATH05,5.50
SV01639,PHY02,6.90
SV01639,MATH01,5.90
SV01639,PHY01,3.40
SV01639,IT006,4.90
SV01639,MATH05,8.20
SV01639,MATH03,2.90
SV01640,ENG01,6.80
SV01640,IT003,8.30
SV01640,MATH05,8.60
SV01640,IT009,7.00
SV01640,IT004,4.10
SV01640,IT007,3.70
SV01640,IT010,8.80
SV01641,MATH01,10.00
SV01641,IT006,2.00
SV01641,ENG03,5.60
SV01641,IT004,4.80
SV01641,IT009,5.30
SV01641,IT008,6.90
SV01641,PHY01,2.40
SV01642,IT003,8.80
SV01642,IT006,9.20
SV01642,MATH03,7.90
SV01642,IT009,2.50
SV01642,PHY02,4.30
SV01642,IT008,8.90
SV01642,ENG02,9.60
SV01642,IT005,2.30
SV01643,PHY01,4.00
SV01643,MATH01,3.70
SV01643,MATH05,4.10
SV01643,IT010,6.00
SV01643,MATH03,2.00
SV01644,ENG02,3.50
SV01644,IT003,8.00
SV01644,MATH02,5.00
SV01644,PHY02,10.00
SV01644,PHY01,7.20
SV01644,IT007,4.40
SV01645,IT002,3.60
SV01645,ENG03,9.50
SV01645,IT004,4.00
SV01645,IT010,7.90
SV01645,IT007,8.60
SV01645,PHY02,3.00
SV01645,MATH04,9.00
SV01646,IT005,8.40
SV01646,IT009,8.80
SV01646,IT003,2.20
SV01646,MATH02,2.10
SV01646,ENG02,8.20
SV01646,IT006,3.80
SV01646,MATH05,5.30
SV01646,IT007,4.40
SV01646,PHY01,2.40
SV01647,IT001,5.50
SV01647,IT008,8.40
SV01647,ENG03,5.10
SV01647,MATH05,8.50
SV01647,IT002,7.10
SV01647,IT006,3.50
SV01647,ENG02,7.30
SV01647,MATH01,5.50
SV01647,MATH02,9.60
SV01648,IT008,6.80
SV01648,IT001,8.30
SV01648,PHY02,2.70
SV01648,IT009,7.20
SV01648,MATH03,4.60
SV01649,ENG02,3.10
SV01649,MATH01,2.00
SV01649,IT006,7.90
SV01649,PHY02,5.50
SV01649,ENG03,7.70
SV01650,MATH01,6.10
SV01650,PHY01,8.40
SV01650,IT010,4.10
SV01650,IT005,4.50
SV01650,IT003,9.80
SV01650,MATH04,4.80
SV01650,ENG01,6.90
SV01650,MATH05,8.60
SV01650,IT006,3.40
SV01650,ENG02,2.00
SV01651,ENG03,9.40
SV01651,MATH03,2.60
SV01651,IT005,6.70
SV01651,IT004,2.70
SV01651,PHY02,7.80
SV01651,ENG02,2.30
SV01652,IT010,8.70
SV01652,IT005,8.70
SV01652,MATH05,5.60
SV01652,IT008,5.50
SV01652,PHY02,4.30
SV01652,ENG03,2.90
SV01652,IT004,4.10
SV01652,IT006,6.80
SV01653,MATH03,9.80
SV01653,ENG03,8.50
SV01653,ENG02,6.10
SV01653,IT003,4.90
SV01653,IT002,5.80
SV01653,MATH01,3.90
SV01653,PHY01,9.30
SV01654,IT007,5.10
SV01654,IT008,5.30
SV01654,MATH04,2.10
SV01654,MATH05,5.80
SV01654,IT003,5.10
SV01654,PHY01,5.60
SV01655,ENG02,8.50
SV01655,IT008,10.00
SV01655,MATH02,6.90
SV01655,IT009,2.30
SV01655,ENG03,2.40
SV01655,IT004,6.40
SV01656,PHY01,6.00
SV01656,IT004,2.90
SV01656,IT008,6.40
SV01656,MATH02,2.00
SV01656,IT009,6.70
SV01656,PHY02,8.60
SV01656,IT001,6.90
SV01656,MATH05,9.00
SV01656,IT007,6.60
SV01657,MATH01,6.20
SV01657,IT003,9.50
SV01657,ENG02,5.30
SV01657,IT007,10.00
SV01657,IT002,6.20
SV01657,IT006,6.10
SV01657,IT010,4.60
SV01657,IT008,8.60
SV01658,ENG03,6.40
SV01658,IT001,6.30
SV01658,ENG01,6.10
SV01658,IT004,4.90
SV01658,IT003,8.50
SV01659,IT005,8.80
SV01659,MATH01,4.90
SV01659,IT004,2.10
SV01659,ENG02,2.30
SV01659,IT008,2.30
SV01660,ENG03,7.30
SV01660,PHY01,2.60
SV01660,MATH03,5.60
SV01660,IT010,4.40
SV01660,IT004,9.90
SV01660,IT001,8.40
SV01660,ENG01,9.00
SV01660,IT005,9.40
SV01660,ENG02,5.50
SV01661,IT010,9.20
SV01661,ENG03,3.80
SV01661,MATH01,6.70
SV01661,IT001,9.20
SV01661,IT008,5.70
SV01661,MATH04,6.20
SV01661,PHY02,6.90
SV01661,IT007,9.60
SV01661,IT003,8.20
SV01662,PHY01,8.60
SV01662,IT002,4.10
SV01662,IT008,4.90
SV01662,IT006,9.90
SV01662,IT010,3.40
SV01662,MATH05,6.70
SV01662,IT003,3.40
SV01662,MATH03,6.60
SV01663,IT005,9.20
SV01663,IT004,7.40
SV01663,ENG01,5.30
SV01663,IT002,4.00
SV01663,MATH02,5.50
SV01663,MATH05,4.80
SV01664,ENG03,9.80
SV01664,MATH01,5.80
SV01664,IT007,7.30
SV01664,ENG01,3.40
SV01664,MATH04,3.00
SV01664,ENG02,8.10
SV01664,IT004,9.70
SV01664,IT003,7.50
SV01665,IT004,3.50
SV01665,IT003,7.40
SV01665,MATH05,9.40
SV01665,MATH01,7.50
SV01665,ENG03,9.70
SV01666,IT003,3.30
SV01666,MATH05,6.40
SV01666,ENG03,6.20
SV01666,IT007,9.20
SV01666,PHY01,3.70
SV01666,IT006,5.20
SV01666,MATH04,6.00
SV01666,IT002,5.10
SV01666,IT009,8.80
SV01666,MATH02,2.90
SV01667,MATH04,7.90
SV01667,ENG03,5.40
SV01667,IT005,8.30
SV01667,IT006,3.70
SV01667,IT002,3.30
SV01667,PHY02,2.40
SV01668,IT010,3.60
SV01668,IT004,7.60
SV01668,PHY01,4.60
SV01668,MATH04,2.30
SV01668,IT006,8.60
SV01668,ENG03,7.40
SV01668,ENG02,8.80
SV01668,IT009,6.10
SV01669,MATH03,6.50
SV01669,MATH04,3.00
SV01669,IT002,3.10
SV01669,IT003,8.50
SV01669,MATH05,2.80
SV01669,IT001,3.00
SV01670,IT005,7.10
SV01670,IT002,9.60
SV01670,IT008,4.50
SV01670,MATH02,2.80
SV01670,MATH03,3.00
SV01670,IT009,7.70
SV01670,ENG03,2.00
SV01670,MATH01,9.80
SV01670,IT007,2.40
SV01670,IT003,2.50
SV01671,ENG03,5.60
SV01671,MATH02,9.40
SV01671,IT002,5.20
SV01671,MATH01,9.00
SV01671,IT009,7.50
SV01671,IT006,5.40
SV01671,IT008,3.60
SV01671,PHY02,3.90
SV01671,IT007,6.70
SV01672,IT002,5.40
SV01672,MATH04,5.60
SV01672,IT010,7.70
SV01672,ENG01,9.70
SV01672,IT005,5.00
SV01672,IT001,6.20
SV01672,IT007,7.20
SV01673,MATH02,3.20
SV01673,ENG01,4.30
SV01673,IT005,6.80
SV01673,IT010,9.90
SV01673,ENG03,8.50
SV01673,PHY01,6.70
SV01673,PHY02,3.90
SV01673,MATH04,4.20
SV01673,IT006,5.00
SV01673,MATH01,2.50
SV01674,IT007,3.90
SV01674,IT006,4.30
SV01674,IT003,8.30
SV01674,MATH01,5.30
SV01674,PHY02,9.50
SV01674,IT004,4.90
SV01674,IT008,3.70
SV01674,MATH02,5.20
SV01674,MATH05,7.50
SV01674,IT001,4.20
SV01675,PHY01,3.40
SV01675,PHY02,8.00
SV01675,MATH03,3.00
SV01675,IT001,8.10
SV01675,IT008,9.60
SV01675,ENG02,5.40
SV01675,ENG03,6.80
SV01675,ENG01,2.40
SV01675,IT003,4.30
SV01675,IT007,2.80
SV01676,MATH02,8.40
SV01676,IT004,2.20
SV01676,PHY01,5.70
SV01676,PHY02,7.50
SV01676,IT009,9.20
SV01676,IT001,10.00
SV01677,IT004,5.30
SV01677,MATH05,6.60
SV01677,PHY01,9.90
SV01677,IT006,8.70
SV01677,MATH02,5.40
SV01677,IT003,3.50
SV01677,ENG01,8.50
SV01678,IT001,3.20
SV01678,MATH05,9.30
SV01678,IT005,2.60
SV01678,IT004,4.50
SV01678,IT003,9.30
SV01678,PHY02,2.30
SV01678,ENG03,3.60
SV01678,IT008,7.70
SV01678,ENG01,2.30
SV01678,IT006,9.60
SV01679,MATH05,6.80
SV01679,IT004,7.50
SV01679,IT002,3.70
SV01679,IT007,5.50
SV01679,ENG01,8.80
SV01679,MATH01,3.10
SV01679,ENG02,8.30
SV01679,IT003,6.50
SV01680,ENG01,9.40
SV01680,IT003,2.70
SV01680,MATH05,7.10
SV01680,IT004,8.70
SV01680,IT008,6.90
SV01680,IT002,6.60
SV01680,IT006,6.60
SV01681,IT007,7.90
SV01681,MATH02,4.50
SV01681,IT002,9.30
SV01681,IT006,9.60
SV01681,IT001,5.50
SV01682,MATH05,5.20
SV01682,MATH03,2.70
SV01682,IT008,9.70
SV01682,IT006,4.80
SV01682,MATH01,7.50
SV01682,IT010,5.10
SV01683,PHY01,7.80
SV01683,IT003,7.90
SV01683,MATH04,2.30
SV01683,PHY02,9.60
SV01683,ENG03,6.60
SV01683,IT004,8.20
SV01684,IT006,3.50
SV01684,IT010,7.00
SV01684,MATH05,5.40
SV01684,IT008,7.90
SV01684,MATH04,3.10
SV01684,MATH01,6.60
SV01684,IT009,6.90
SV01685,IT005,6.90
SV01685,MATH04,2.40
SV01685,PHY01,8.70
SV01685,MATH02,9.20
SV01685,ENG02,2.40
SV01685,IT004,3.40
SV01685,IT009,3.60
SV01686,IT001,3.20
SV01686,IT007,5.60
SV01686,IT003,5.40
SV01686,MATH04,8.80
SV01686,IT006,5.40
SV01686,IT005,9.90
SV01686,IT002,8.70
SV01686,PHY02,5.80
SV01686,ENG02,10.00
SV01686,ENG01,6.20
SV01687,ENG01,4.10
SV01687,MATH04,8.60
SV01687,IT007,8.40
SV01687,IT004,3.20
SV01687,MATH02,9.90
SV01687,IT003,7.50
SV01687,IT005,5.00
SV01688,IT002,8.00
SV01688,ENG02,8.90
SV01688,MATH01,3.30
SV01688,MATH04,9.50
SV01688,IT003,2.70
SV01688,IT010,6.00
SV01689,IT002,8.00
SV01689,IT005,2.80
SV01689,PHY01,3.20
SV01689,IT003,7.70
SV01689,MATH02,2.00
SV01689,IT010,6.10
SV01689,IT001,9.90
SV01689,MATH01,4.70
SV01690,IT006,9.30
SV01690,MATH05,9.50
SV01690,MATH02,2.20
SV01690,IT005,9.70
SV01690,ENG02,7.50
SV01690,IT008,6.90
SV01690,IT003,9.60
SV01690,MATH01,9.50
SV01690,ENG01,8.30
SV01691,IT006,7.40
SV01691,PHY02,8.50
SV01691,IT001,5.70
SV01691,IT010,6.40
SV01691,IT008,2.30
SV01691,IT002,9.60
SV01691,IT005,3.90
SV01691,MATH05,4.40
SV01692,MATH05,8.60
SV01692,MATH03,5.10
SV01692,IT008,5.00
SV01692,ENG02,4.30
SV01692,PHY02,5.50
SV01692,IT003,9.40
SV01692,IT010,4.10
SV01692,IT002,10.00
SV01692,IT004,3.90
SV01692,PHY01,8.40
SV01693,ENG01,4.30
SV01693,MATH03,9.60
SV01693,MATH04,6.50
SV01693,IT004,6.70
SV01693,MATH01,6.20
SV01693,IT006,2.50
SV01693,IT003,4.80
SV01694,PHY01,3.40
SV01694,MATH05,6.90
SV01694,ENG01,6.00
SV01694,PHY02,5.90
SV01694,IT005,8.40
SV01694,MATH02,9.90
SV01694,IT006,6.50
SV01694,IT010,8.00
SV01694,MATH04,8.50
SV01695,IT006,7.00
SV01695,ENG01,6.50
SV01695,IT009,5.90
SV01695,ENG03,7.70
SV01695,IT001,7.20
SV01695,IT003,6.80
SV01695,MATH01,8.80
SV01695,IT005,3.50
SV01696,IT007,9.10
SV01696,IT002,8.10
SV01696,IT006,5.50
SV01696,IT009,6.50
SV01696,ENG02,9.40
SV01696,MATH01,6.80
SV01696,ENG01,6.10
SV01697,ENG03,9.80
SV01697,ENG01,9.20
SV01697,PHY02,6.00
SV01697,IT002,4.80
SV01697,IT007,4.50
SV01697,PHY01,3.10
SV01697,IT009,9.60
SV01697,MATH01,4.50
SV01697,MATH05,9.70
SV01697,IT004,5.60
SV01698,IT002,2.40
SV01698,IT008,2.10
SV01698,IT007,5.50
SV01698,ENG03,9.10
SV01698,MATH05,4.10
SV01698,IT005,5.90
SV01699,MATH03,7.40
SV01699,MATH01,7.30
SV01699,IT003,2.50
SV01699,PHY02,6.00
SV01699,MATH05,8.30
SV01699,MATH04,5.60
SV01699,IT010,2.60
SV01699,ENG01,5.10
SV01699,ENG03,2.20
SV01699,IT008,4.20
SV01700,MATH04,3.00
SV01700,IT007,6.30
SV01700,ENG02,4.60
SV01700,IT009,6.50
SV01700,PHY01,5.10
SV01700,IT001,4.10
SV01700,IT008,3.90
SV01700,PHY02,2.40
SV01701,IT002,8.00
SV01701,IT001,7.60
SV01701,IT004,2.80
SV01701,MATH01,2.20
SV01701,MATH05,5.60
SV01701,IT008,8.50
SV01701,IT006,7.90
SV01701,IT010,3.60
SV01701,IT007,8.00
SV01702,IT010,6.30
SV01702,ENG03,5.70
SV01702,MATH04,3.60
SV01702,MATH01,5.40
SV01702,PHY02,8.60
SV01702,PHY01,3.10
SV01703,ENG02,8.30
SV01703,IT002,9.20
SV01703,IT007,5.60
SV01703,ENG01,8.70
SV01703,PHY01,3.50
SV01703,PHY02,4.50
SV01703,MATH01,2.30
SV01703,IT001,6.40
SV01703,IT006,7.20
SV01703,IT005,6.60
SV01704,MATH02,6.00
SV01704,MATH01,5.40
SV01704,IT006,9.50
SV01704,IT001,2.20
SV01704,IT009,7.20
SV01705,IT002,5.20
SV01705,IT003,9.80
SV01705,IT005,9.80
SV01705,IT001,5.10
SV01705,IT010,2.30
SV01705,ENG01,7.80
SV01705,IT008,4.20
SV01705,MATH05,8.00
SV01705,ENG02,5.00
SV01705,ENG03,8.70
SV01706,ENG01,8.60
SV01706,IT001,6.40
SV01706,ENG03,4.10
SV01706,MATH03,3.50
SV01706,IT007,9.80
SV01706,IT003,2.80
SV01706,IT005,4.00
SV01706,MATH04,2.40
SV01707,PHY02,4.70
SV01707,IT005,3.30
SV01707,IT002,6.10
SV01707,MATH04,9.40
SV01707,IT006,8.80
SV01707,ENG03,6.30
SV01707,ENG02,9.80
SV01707,IT008,10.00
SV01707,IT001,9.30
SV01708,IT008,4.30
SV01708,MATH04,8.70
SV01708,ENG01,6.40
SV01708,IT001,2.90
SV01708,ENG03,7.30
SV01708,MATH02,2.50
SV01708,MATH01,8.70
SV01708,IT007,3.70
SV01709,IT009,6.30
SV01709,IT002,8.00
SV01709,MATH01,7.10
SV01709,MATH03,2.60
SV01709,ENG03,8.30
SV01709,MATH02,8.80
SV01710,IT009,6.90
SV01710,IT007,8.50
SV01710,MATH01,4.00
SV01710,MATH05,9.40
SV01710,IT004,2.80
SV01710,IT008,8.00
SV01710,PHY01,9.00
SV01710,IT005,3.50
SV01710,IT001,7.00
SV01710,IT003,6.10
SV01711,IT004,4.70
SV01711,IT008,2.90
SV01711,MATH04,8.50
SV01711,ENG02,6.30
SV01711,PHY01,3.60
SV01712,ENG03,4.40
SV01712,MATH04,6.80
SV01712,IT009,8.90
SV01712,MATH02,4.60
SV01712,IT002,6.80
SV01713,MATH05,3.50
SV01713,ENG02,8.30
SV01713,IT009,6.30
SV01713,IT010,8.60
SV01713,IT003,6.00
SV01713,MATH02,7.30
SV01714,MATH04,8.50
SV01714,MATH01,5.90
SV01714,IT007,5.90
SV01714,ENG01,7.70
SV01714,MATH05,5.00
SV01714,PHY01,8.70
SV01714,PHY02,8.60
SV01715,IT004,2.30
SV01715,MATH01,8.30
SV01715,IT001,3.10
SV01715,MATH03,10.00
SV01715,MATH02,8.10
SV01715,IT009,4.80
SV01715,IT002,3.00
SV01715,ENG03,2.00
SV01715,IT010,5.20
SV01715,MATH04,9.80
SV01716,PHY02,2.80
SV01716,IT008,5.00
SV01716,MATH02,4.10
SV01716,IT005,8.30
SV01716,MATH04,3.60
SV01716,IT004,4.80
SV01716,ENG02,9.70
SV01716,MATH05,3.30
SV01716,IT002,6.80
SV01717,MATH05,6.60
SV01717,IT003,7.30
SV01717,ENG02,6.40
SV01717,IT005,7.10
SV01717,MATH04,3.60
SV01717,MATH01,8.60
SV01717,IT010,7.60
SV01717,ENG03,6.70
SV01718,IT001,3.30
SV01718,IT004,7.00
SV01718,ENG02,7.80
SV01718,ENG03,8.10
SV01718,MATH01,5.40
SV01718,PHY01,2.70
SV01718,MATH05,4.40
SV01718,MATH03,2.60
SV01718,MATH04,2.00
SV01719,MATH05,4.10
SV01719,IT007,8.70
SV01719,IT001,3.00
SV01719,PHY02,6.60
SV01719,IT008,8.00
SV01719,IT009,3.10
SV01719,MATH01,4.70
SV01719,MATH02,2.30
SV01719,IT005,9.90
SV01719,ENG01,9.20
SV01720,IT001,8.70
SV01720,IT006,6.60
SV01720,ENG02,5.10
SV01720,ENG01,9.60
SV01720,MATH02,5.00
SV01721,IT004,3.70
SV01721,ENG01,9.70
SV01721,IT009,6.40
SV01721,MATH01,2.90
SV01721,MATH04,4.80
SV01721,IT001,6.40
SV01721,IT002,6.90
SV01722,PHY02,6.30
SV01722,MATH05,7.80
SV01722,MATH01,7.70
SV01722,ENG03,8.60
SV01722,MATH03,7.00
SV01722,IT005,2.80
SV01722,PHY01,7.50
SV01722,IT002,7.40
SV01722,IT007,2.80
SV01723,ENG02,5.10
SV01723,IT005,2.30
SV01723,ENG01,6.70
SV01723,PHY01,5.30
SV01723,IT004,8.80
SV01723,IT001,2.90
SV01723,IT002,2.00
SV01724,IT006,2.80
SV01724,IT008,2.10
SV01724,PHY01,4.10
SV01724,IT002,3.40
SV01724,IT010,3.30
SV01724,MATH03,4.40
SV01725,IT010,5.90
SV01725,ENG02,9.40
SV01725,MATH04,5.50
SV01725,MATH05,4.20
SV01725,IT009,7.20
SV01726,ENG02,8.70
SV01726,IT008,4.70
SV01726,IT010,7.40
SV01726,IT001,6.70
SV01726,MATH03,8.30
SV01726,MATH01,9.90
SV01726,IT007,4.70
SV01727,IT009,2.00
SV01727,IT006,2.50
SV01727,IT010,2.40
SV01727,MATH03,4.80
SV01727,MATH04,4.90
SV01727,IT003,9.70
SV01727,ENG02,6.20
SV01727,IT001,5.20
SV01728,IT005,7.20
SV01728,MATH03,7.00
SV01728,IT004,3.10
SV01728,IT002,8.90
SV01728,IT008,8.20
SV01728,MATH02,7.30
SV01728,IT006,2.10
SV01728,PHY02,6.50
SV01729,IT003,6.70
SV01729,IT002,3.10
SV01729,MATH03,5.90
SV01729,MATH04,9.00
SV01729,IT009,5.40
SV01730,IT005,6.10
SV01730,ENG03,4.70
SV01730,IT008,7.40
SV01730,IT006,2.70
SV01730,IT002,8.30
SV01730,IT010,7.80
SV01730,IT003,9.30
SV01730,PHY01,7.20
SV01730,IT007,4.20
SV01731,ENG02,4.20
SV01731,IT007,6.10
SV01731,MATH02,5.00
SV01731,IT001,6.30
SV01731,MATH05,4.50
SV01731,IT008,9.10
SV01731,PHY01,9.80
SV01731,IT010,3.40
SV01731,IT003,10.00
SV01732,IT002,7.40
SV01732,IT008,7.40
SV01732,MATH04,5.60
SV01732,PHY02,5.10
SV01732,IT005,3.80
SV01732,IT004,6.10
SV01732,ENG02,5.20
SV01732,IT003,3.10
SV01732,IT006,2.50
SV01732,ENG01,2.70
SV01733,ENG03,2.50
SV01733,MATH05,9.90
SV01733,IT004,2.50
SV01733,MATH03,2.50
SV01733,IT010,9.40
SV01733,IT001,8.30
SV01734,MATH05,4.70
SV01734,IT009,5.40
SV01734,PHY02,7.70
SV01734,ENG03,7.80
SV01734,IT004,9.60
SV01734,MATH03,2.80
SV01735,IT003,8.40
SV01735,IT010,8.60
SV01735,PHY02,3.00
SV01735,IT005,7.80
SV01735,IT001,6.00
SV01735,ENG02,7.60
SV01735,IT002,3.10
SV01735,PHY01,5.30
SV01735,MATH03,4.20
SV01735,ENG01,9.20
SV01736,MATH03,4.60
SV01736,IT001,2.70
SV01736,MATH04,2.10
SV01736,MATH01,9.90
SV01736,IT007,7.50
SV01736,IT008,5.70
SV01736,IT010,9.70
SV01736,IT005,2.80
SV01736,IT003,8.00
SV01736,IT006,2.50
SV01737,IT006,8.20
SV01737,IT009,8.00
SV01737,MATH03,7.10
SV01737,MATH02,9.00
SV01737,ENG02,7.60
SV01737,MATH04,3.30
SV01737,IT010,9.30
SV01737,IT004,5.80
SV01737,IT002,7.90
SV01737,PHY01,5.00
SV01738,MATH03,2.30
SV01738,PHY02,6.70
SV01738,IT003,4.30
SV01738,IT004,5.40
SV01738,IT002,9.10
SV01738,IT010,10.00
SV01738,MATH04,4.50
SV01738,ENG02,7.20
SV01739,MATH04,2.40
SV01739,PHY01,5.70
SV01739,MATH03,4.20
SV01739,IT005,9.20
